,user,#_messages,#_messages_as_percentage_of_total,mean,time_delta,programming_language,time_delta_s
18018,Sekhani,11.0,1.4615663846109284e-06,0.9166666666666666,0 days 00:45:03.093000,python,0.03128579861111111
18019,Sekou,10.0,1.3286967132826622e-06,0.8333333333333334,0 days 00:08:07.230000,python,0.005639236111111111
18020,Seku,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:00:34.143000,python,0.0003951736111111111
18021,Sela,11.0,1.4615663846109284e-06,0.9166666666666666,53 days 20:22:22.661000,python,53.8488733912037
18022,Selah,99.0,1.3154097461498356e-05,8.25,3 days 12:53:22.007000,python,3.537060266203704
18024,Selaya,8.0,1.0629573706261297e-06,0.6666666666666666,58 days 17:29:28.147000,python,58.728797997685184
18025,Seleem,742.0,9.858929612557353e-05,61.833333333333336,81 days 21:28:40.117000,python,81.89490876157407
18026,Selenah,5.0,6.643483566413311e-07,0.4166666666666667,118 days 20:51:43.753000,python,118.86925640046296
18027,Selene,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:01:14.602000,python,0.0008634490740740741
18028,Seleni,7.0,9.300876992978635e-07,0.5833333333333334,0 days 00:08:26.386000,python,0.005860949074074074
18029,Selihom,67.0,8.902267978993837e-06,5.583333333333333,12 days 17:53:52.597000,python,12.745747650462963
18030,Selik,112.0,1.4881403188765817e-05,9.333333333333334,37 days 14:49:18.333000,python,37.61757329861111
18031,Selim,61.0,8.10504995102424e-06,5.083333333333333,225 days 11:08:01.253000,python,225.4639033912037
18034,Sellam,5.0,6.643483566413311e-07,0.4166666666666667,0 days 00:04:06.822000,python,0.002856736111111111
18035,Selman,5.0,6.643483566413311e-07,0.4166666666666667,0 days 00:06:40.439000,python,0.004634710648148148
18036,Semaya,28.0,3.720350797191454e-06,2.3333333333333335,27 days 16:42:59.487000,python,27.69652184027778
18037,Semidan,10.0,1.3286967132826622e-06,0.8333333333333334,105 days 21:28:52.882000,python,105.89505650462964
18038,Semir,4.0,5.314786853130648e-07,0.3333333333333333,0 days 00:01:36.466000,python,0.0011165046296296296
18039,Semira,141.0,1.8734623657285537e-05,11.75,160 days 22:28:00.478000,python,160.93611664351852
18040,Semisi,41.0,5.447656524458915e-06,3.4166666666666665,101 days 12:32:36.779000,python,101.5226479050926
18041,Sen,2.0,2.657393426565324e-07,0.16666666666666666,47 days 00:11:30.737000,python,47.0079946412037
18043,Senay,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:03:54.404000,python,0.002713009259259259
18044,Sender,6.0,7.972180279695973e-07,0.5,1 days 01:32:47.756000,python,1.0644416203703704
18045,Sendoa,23.0,3.056002440550123e-06,1.9166666666666667,111 days 20:13:58.189000,python,111.84303459490741
18046,Sene,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:00:06.023000,python,6.971064814814814e-05
18047,Senen,8.0,1.0629573706261297e-06,0.6666666666666666,0 days 00:02:18.914000,python,0.001607800925925926
18048,Senent,81.0,1.0762443377589563e-05,6.75,65 days 07:31:42.361000,python,65.3136847337963
18050,Seniyah,11.0,1.4615663846109284e-06,0.9166666666666666,213 days 05:22:02.750000,python,213.22364293981482
18051,Sento,19.0,2.5245237552370583e-06,1.5833333333333333,0 days 00:29:06.344000,python,0.020212314814814815
18052,Senua,3.0,3.9860901398479863e-07,0.25,69 days 14:40:17.578000,python,69.61131456018518
18053,Seon,487.0,6.470752993686565e-05,40.583333333333336,92 days 13:17:43.850000,python,92.55397974537037
18054,Sephira,9.0,1.1958270419543959e-06,0.75,0 days 23:32:46.485000,python,0.9810935763888889
18055,September,385.0,5.1154823461382495e-05,32.083333333333336,28 days 00:01:07.126000,python,28.000776921296296
18056,Sequoyah,63.0,8.370789293680771e-06,5.25,268 days 20:41:50.895000,python,268.86239461805553
18057,Sera,36.0,4.783308167817583e-06,3.0,76 days 02:33:36.977000,python,76.10667797453704
18058,Serafi,11.0,1.4615663846109284e-06,0.9166666666666666,80 days 14:40:42.922000,python,80.61160789351852
18059,Serafim,13.0,1.7273057272674607e-06,1.0833333333333333,2 days 01:48:41.210000,python,2.075476967592593
18060,Serafin,2.0,2.657393426565324e-07,0.16666666666666666,199 days 07:42:56.283000,python,199.32148475694444
18061,Serah,24.0,3.188872111878389e-06,2.0,7 days 22:41:24.450000,python,7.945421875
18062,Serai,5.0,6.643483566413311e-07,0.4166666666666667,119 days 10:33:31.546000,python,119.43994844907408
18063,Seraj,94.0,1.2489749104857025e-05,7.833333333333333,275 days 02:03:41.589000,python,275.0858980208333
18064,Seraph,10.0,1.3286967132826622e-06,0.8333333333333334,47 days 18:30:48.560000,python,47.77139537037037
18065,Seraphim,10.0,1.3286967132826622e-06,0.8333333333333334,79 days 06:46:50.808000,python,79.2825325
18067,Serapio,3.0,3.9860901398479863e-07,0.25,0 days 00:04:04.655000,python,0.0028316550925925926
18069,Serena,18.0,2.3916540839087917e-06,1.5,0 days 18:41:32.787000,python,0.7788517013888889
18071,Serenitie,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:00:23.601000,python,0.0002731597222222222
18073,Serenityrose,16.0,2.1259147412522594e-06,1.3333333333333333,79 days 03:03:14.470000,python,79.12725081018519
18074,Serge,6.0,7.972180279695973e-07,0.5,0 days 00:02:17.494000,python,0.0015913657407407408
18075,Sergei,3.0,3.9860901398479863e-07,0.25,0 days 00:02:40.023000,python,0.0018521180555555556
18078,Sergey,9.0,1.1958270419543959e-06,0.75,0 days 00:39:39.450000,python,0.027539930555555557
18080,Sergio,108.0,1.4349924503452752e-05,9.0,12 days 03:01:47.855000,python,12.12624832175926
18081,Sergiy,54.0,7.174962251726376e-06,4.5,148 days 04:40:15.129000,python,148.19461954861112
18082,Serhiy,3.0,3.9860901398479863e-07,0.25,2 days 07:28:39.179000,python,2.3115645717592592
18083,Serigne,92.0,1.2224009762200492e-05,7.666666666666667,139 days 02:17:13.060000,python,139.0952900462963
18084,Serina,54.0,7.174962251726376e-06,4.5,246 days 07:28:18.233000,python,246.3113221412037
18085,Serine,196.0,2.604245558034018e-05,16.333333333333332,242 days 15:35:31.235000,python,242.64966707175927
18086,Serinity,10.0,1.3286967132826622e-06,0.8333333333333334,109 days 05:05:15.635000,python,109.21198651620371
18087,Serkan,23.0,3.056002440550123e-06,1.9166666666666667,7 days 12:45:40.236000,python,7.531715694444444
18088,Servando,12.0,1.5944360559391945e-06,1.0,218 days 03:00:45.404000,python,218.12552550925926
18089,Seryozha,16.0,2.1259147412522594e-06,1.3333333333333333,41 days 01:02:57.576000,python,41.04372194444444
18090,Set,101.0,1.3419836804154888e-05,8.416666666666666,107 days 09:34:26.620000,python,107.39891921296297
18091,Seth,40.0,5.314786853130649e-06,3.3333333333333335,205 days 13:02:31.806000,python,205.54342368055555
18095,Sevdalin,621.0,8.251206589485332e-05,51.75,181 days 21:21:50.579000,python,181.89016873842593
18097,Sever,93.0,1.2356879433528758e-05,7.75,89 days 20:10:20.382000,python,89.84051368055556
18098,Severide,29.0,3.85322046851972e-06,2.4166666666666665,0 days 15:57:57.118000,python,0.6652444212962964
18099,Severin,37.0,4.91617783914585e-06,3.0833333333333335,35 days 09:24:21.907000,python,35.391920219907405
18100,Severina,7.0,9.300876992978635e-07,0.5833333333333334,0 days 00:02:04.832000,python,0.0014448148148148148
18101,Severino,11.0,1.4615663846109284e-06,0.9166666666666666,0 days 01:49:49.414000,python,0.07626636574074074
18103,Sevi,109.0,1.4482794174781017e-05,9.083333333333334,28 days 08:07:06.999000,python,28.33827545138889
18104,Sevilla,28.0,3.720350797191454e-06,2.3333333333333335,0 days 05:28:51.404000,python,0.2283727314814815
18105,Sevin,27.0,3.587481125863188e-06,2.25,91 days 14:36:08.496000,python,91.60843166666666
18106,Sevn,2.0,2.657393426565324e-07,0.16666666666666666,9 days 15:26:30.842000,python,9.643412523148148
18107,Seydi,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:00:03.494000,python,4.043981481481481e-05
18108,Seydou,6.0,7.972180279695973e-07,0.5,0 days 16:28:56.377000,python,0.6867636226851852
18110,Seynabou,3.0,3.9860901398479863e-07,0.25,98 days 16:59:25.679000,python,98.70793609953704
18111,Seyni,5.0,6.643483566413311e-07,0.4166666666666667,60 days 10:45:36.193000,python,60.44833556712963
18112,Sha,27.0,3.587481125863188e-06,2.25,71 days 05:44:13.326000,python,71.239043125
18113,Shaanvi,15.0,1.9930450699239932e-06,1.25,67 days 18:03:13.147000,python,67.75223549768519
18114,Shaarvi,8.0,1.0629573706261297e-06,0.6666666666666666,0 days 00:08:06.174000,python,0.005627013888888889
18115,Shaban,878.0,0.00011665957142621774,73.16666666666667,30 days 04:52:41.777000,python,30.20326130787037
18116,Shabir,3.0,3.9860901398479863e-07,0.25,69 days 17:28:02.799000,python,69.72781017361112
18117,Shabsi,21.0,2.7902630978935906e-06,1.75,117 days 22:20:01.791000,python,117.93057628472222
18118,Shaddai,3.0,3.9860901398479863e-07,0.25,16 days 21:42:44.936000,python,16.90468675925926
18120,Shadia,13.0,1.7273057272674607e-06,1.0833333333333333,132 days 11:54:09.752000,python,132.4959462037037
18121,Shadow,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:09:17.471000,python,0.006452210648148148
18124,Shady,299.0,3.9728031727151596e-05,24.916666666666668,56 days 14:59:47.240000,python,56.62485231481482
18125,Shafiq,11.0,1.4615663846109284e-06,0.9166666666666666,0 days 00:31:12.026000,python,0.021666967592592592
18127,Shafqat,5.0,6.643483566413311e-07,0.4166666666666667,52 days 11:22:07.388000,python,52.47369662037037
18128,Shah,4.0,5.314786853130648e-07,0.3333333333333333,1 days 13:52:48.116000,python,1.578334675925926
18129,Shahaan,3.0,3.9860901398479863e-07,0.25,124 days 02:08:04.186000,python,124.08893733796296
18131,Shahbaz,5.0,6.643483566413311e-07,0.4166666666666667,4 days 09:38:05.631000,python,4.4014540625
18132,Shahd,5.0,6.643483566413311e-07,0.4166666666666667,0 days 09:17:15.235000,python,0.38698188657407406
18133,Shaheed,3.0,3.9860901398479863e-07,0.25,0 days 00:00:24.952000,python,0.00028879629629629627
18134,Shaheer,10.0,1.3286967132826622e-06,0.8333333333333334,144 days 17:43:04.345000,python,144.7382447337963
18135,Shaheim,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:01:30.261000,python,0.0010446875
18136,Shahid,44.0,5.8462655384437135e-06,3.6666666666666665,41 days 01:12:37.397000,python,41.050432835648145
18137,Shahin,28.0,3.720350797191454e-06,2.3333333333333335,135 days 06:55:01.018000,python,135.28820622685186
18140,Shahzad,3.0,3.9860901398479863e-07,0.25,0 days 00:00:23.005000,python,0.0002662615740740741
18141,Shahzain,317.0,4.211968581106039e-05,26.416666666666668,131 days 23:11:48.755000,python,131.96653651620372
18143,Shai,6.0,7.972180279695973e-07,0.5,0 days 00:03:06.761000,python,0.002161585648148148
18145,Shailey,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:05:22.840000,python,0.003736574074074074
18146,Shailoh,11.0,1.4615663846109284e-06,0.9166666666666666,25 days 23:54:07.252000,python,25.995917268518518
18147,Shailyn,28.0,3.720350797191454e-06,2.3333333333333335,0 days 00:25:28.213000,python,0.017687650462962962
18148,Shaima,3.0,3.9860901398479863e-07,0.25,0 days 00:04:39.486000,python,0.0032347916666666666
18150,Shaindy,12.0,1.5944360559391945e-06,1.0,0 days 00:56:47.529000,python,0.03943899305555556
18151,Shaine,22.0,2.9231327692218568e-06,1.8333333333333333,98 days 23:43:39.706000,python,98.98865400462962
18152,Shaka,2.0,2.657393426565324e-07,0.16666666666666666,30 days 10:13:35.928000,python,30.426110277777777
18153,Shakai,8.0,1.0629573706261297e-06,0.6666666666666666,0 days 00:33:31.160000,python,0.023277314814814813
18155,Shakeel,12.0,1.5944360559391945e-06,1.0,0 days 15:39:55.614000,python,0.6527270138888889
18156,Shakeem,30.0,3.9860901398479865e-06,2.5,24 days 04:32:47.166000,python,24.189434791666667
18157,Shakil,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:00:29.503000,python,0.0003414699074074074
18158,Shakir,55.0,7.307831923054642e-06,4.583333333333333,79 days 08:36:52.593000,python,79.35894204861111
18159,Shakti,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:07:53.164000,python,0.005476435185185185
18160,Shalane,32.0,4.251829482504519e-06,2.6666666666666665,17 days 01:59:22.382000,python,17.082897939814814
18161,Shalaya,4.0,5.314786853130648e-07,0.3333333333333333,1 days 22:58:38.979000,python,1.9573955902777778
18162,Shaleah,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:00:10.003000,python,0.00011577546296296296
18163,Shalin,3.0,3.9860901398479863e-07,0.25,27 days 01:50:33.509000,python,27.076776724537037
18164,Shalini,4.0,5.314786853130648e-07,0.3333333333333333,216 days 17:32:17.228000,python,216.7307549537037
18165,Shaliyah,21.0,2.7902630978935906e-06,1.75,14 days 19:39:45.631000,python,14.819278136574074
18166,Shalom,67.0,8.902267978993837e-06,5.583333333333333,18 days 06:13:37.633000,python,18.259463344907406
18168,Shalynn,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:02:12.408000,python,0.0015325
18169,Sham,28.0,3.720350797191454e-06,2.3333333333333335,270 days 20:49:54.356000,python,270.8679902314815
18170,Shamar,11.0,1.4615663846109284e-06,0.9166666666666666,18 days 22:54:19.627000,python,18.954393831018518
18171,Shamari,13.0,1.7273057272674607e-06,1.0833333333333333,11 days 16:33:31.240000,python,11.689944907407407
18172,Shamarion,12.0,1.5944360559391945e-06,1.0,0 days 00:11:33.371000,python,0.008025127314814815
18173,Shamas,4.0,5.314786853130648e-07,0.3333333333333333,0 days 00:20:32.343000,python,0.014263229166666667
18174,Shamia,4.0,5.314786853130648e-07,0.3333333333333333,85 days 14:24:35.108000,python,85.60040634259259
18175,Shamim,720.0,9.566616335635168e-05,60.0,118 days 19:24:21.868000,python,118.80858643518519
18176,Shamir,17.0,2.2587844125805255e-06,1.4166666666666667,273 days 08:45:51.818000,python,273.3651830787037
18177,Shamiyah,286.0,3.800072599988414e-05,23.833333333333332,22 days 10:22:44.172000,python,22.432455694444446
18178,Shamraiz,7.0,9.300876992978635e-07,0.5833333333333334,87 days 06:53:49.503000,python,87.28737850694445
18179,Shams,4.0,5.314786853130648e-07,0.3333333333333333,0 days 00:04:51.461000,python,0.0033733912037037035
18180,Shamsher,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:00:09.966000,python,0.00011534722222222222
18183,Shan,11.0,1.4615663846109284e-06,0.9166666666666666,59 days 02:47:31.319000,python,59.11633471064815
18184,Shana,8.0,1.0629573706261297e-06,0.6666666666666666,34 days 04:01:44.787000,python,34.167879479166665
18185,Shanay,5.0,6.643483566413311e-07,0.4166666666666667,0 days 00:05:52.073000,python,0.0040749189814814814
18186,Shanaya,235.0,3.122437276214256e-05,19.583333333333332,145 days 17:25:09.706000,python,145.7258067824074
18188,Shanel,498.0,6.616909632147657e-05,41.5,28 days 08:36:54.754000,python,28.358967060185186
18189,Shanell,5.0,6.643483566413311e-07,0.4166666666666667,0 days 03:38:05.865000,python,0.15145677083333334
18190,Shania,3.0,3.9860901398479863e-07,0.25,0 days 00:02:08.350000,python,0.0014855324074074074
18192,Shannon,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:00:22.773000,python,0.0002635763888888889
18193,Shant,13.0,1.7273057272674607e-06,1.0833333333333333,113 days 11:59:41.121000,python,113.49978149305555
18194,Shantal,94.0,1.2489749104857025e-05,7.833333333333333,5 days 03:22:32.598000,python,5.140655069444445
18196,Shanti,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:00:23.657000,python,0.0002738078703703704
18197,Shanvi,10.0,1.3286967132826622e-06,0.8333333333333334,0 days 00:22:26.318000,python,0.01558238425925926
18198,Shanvika,80.0,1.0629573706261298e-05,6.666666666666667,154 days 15:28:22.372000,python,154.64470337962962
18199,Shanvitha,2.0,2.657393426565324e-07,0.16666666666666666,136 days 05:10:42.007000,python,136.2157639699074
18201,Shanyla,37.0,4.91617783914585e-06,3.0833333333333335,4 days 21:21:22.650000,python,4.889845486111111
18202,Shanylah,46.0,6.112004881100246e-06,3.8333333333333335,168 days 23:15:31.592000,python,168.96911564814815
18203,Shaowei,13.0,1.7273057272674607e-06,1.0833333333333333,4 days 23:31:54.912000,python,4.980496666666666
18204,Shaquille,39.0,5.181917181802382e-06,3.25,51 days 04:50:00.140000,python,51.20139050925926
18205,Shareef,20.0,2.6573934265653244e-06,1.6666666666666667,64 days 11:50:26.289000,python,64.49335982638888
18206,Shariah,507.0,6.736492336343098e-05,42.25,192 days 09:25:01.575000,python,192.39237934027778
18207,Sharif,36.0,4.783308167817583e-06,3.0,13 days 02:23:22.816000,python,13.09956962962963
18208,Shariq,76.0,1.0098095020948233e-05,6.333333333333333,22 days 03:50:38.634000,python,22.160169375
18209,Shariyah,7.0,9.300876992978635e-07,0.5833333333333334,6 days 02:29:42.603000,python,6.1039653125
18212,Sharlotte,47.0,6.244874552428512e-06,3.9166666666666665,2 days 23:56:44.710000,python,2.997739699074074
18214,Sharmarke,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:00:09.900000,python,0.00011458333333333333
18215,Sharod,630.0,8.370789293680771e-05,52.5,28 days 12:13:06.364000,python,28.509101435185187
18216,Sharon,6.0,7.972180279695973e-07,0.5,0 days 00:04:28.988000,python,0.0031132870370370372
18217,Sharrod,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:00:03.644000,python,4.217592592592593e-05
18219,Shasta,303.0,4.025951041246466e-05,25.25,109 days 14:19:31.065000,python,109.5968873263889
18220,Shaun,19.0,2.5245237552370583e-06,1.5833333333333333,2 days 03:55:57.973000,python,2.1638654282407406
18221,Shaurya,3.0,3.9860901398479863e-07,0.25,0 days 00:00:57.037000,python,0.000660150462962963
18222,Shavy,14.0,1.860175398595727e-06,1.1666666666666667,20 days 05:03:04.428000,python,20.210467916666666
18223,Shawn,3.0,3.9860901398479863e-07,0.25,1 days 22:20:20.487000,python,1.9307926736111112
18225,Shay,3.0,3.9860901398479863e-07,0.25,0 days 00:00:47.473000,python,0.0005494560185185186
18226,Shayaan,11.0,1.4615663846109284e-06,0.9166666666666666,0 days 00:02:03.233000,python,0.0014263078703703703
18227,Shayan,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:00:37.231000,python,0.00043091435185185187
18228,Shayanna,2.0,2.657393426565324e-07,0.16666666666666666,155 days 21:21:34.965000,python,155.88998802083333
18229,Shayden,2.0,2.657393426565324e-07,0.16666666666666666,1 days 04:06:39.915000,python,1.1712953125
18230,Shaydon,4.0,5.314786853130648e-07,0.3333333333333333,0 days 00:01:58.931000,python,0.0013765162037037038
18231,Shaye,13.0,1.7273057272674607e-06,1.0833333333333333,273 days 20:21:06.029000,python,273.84798644675925
18232,Shayla,2.0,2.657393426565324e-07,0.16666666666666666,0 days 01:48:41.659000,python,0.07548216435185186
18233,Shaylah,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:00:27.938000,python,0.0003233564814814815
18234,Shaylee,4.0,5.314786853130648e-07,0.3333333333333333,259 days 16:31:02.536000,python,259.6882237962963
18235,Shaylene,255.0,3.388176618870789e-05,21.25,29 days 01:01:43.089000,python,29.042859826388888
18236,Shayli,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:16:06.217000,python,0.01118306712962963
18237,Shaylie,474.0,6.298022420959819e-05,39.5,29 days 15:08:40.104000,python,29.631019722222224
18238,Shaylin,25.0,3.3217417832066552e-06,2.0833333333333335,15 days 10:00:12.420000,python,15.416810416666667
18239,Shaylyn,4.0,5.314786853130648e-07,0.3333333333333333,0 days 00:10:59.383000,python,0.007631747685185185
18240,Shaylynn,31.0,4.118959811176253e-06,2.5833333333333335,0 days 00:24:37.051000,python,0.017095497685185184
18242,Shazil,17.0,2.2587844125805255e-06,1.4166666666666667,45 days 12:34:08.306000,python,45.52370724537037
18244,Shealyn,3.0,3.9860901398479863e-07,0.25,0 days 00:03:41.683000,python,0.002565775462962963
18245,Shehbaaz,211.0,2.803550065026417e-05,17.583333333333332,160 days 15:15:40.636000,python,160.63588699074074
18246,Shehzad,19.0,2.5245237552370583e-06,1.5833333333333333,2 days 20:12:13.964000,python,2.841828287037037
18247,Sheikh,11.0,1.4615663846109284e-06,0.9166666666666666,0 days 00:12:09.048000,python,0.008438055555555556
18248,Sheila,29.0,3.85322046851972e-06,2.4166666666666665,0 days 19:09:11.215000,python,0.7980464699074074
18250,Sheina,7.0,9.300876992978635e-07,0.5833333333333334,11 days 02:41:45.139000,python,11.112327997685185
18251,Shekinah,20.0,2.6573934265653244e-06,1.6666666666666667,23 days 19:59:50.476000,python,23.833223101851853
18252,Shelbie,213.0,2.8301239992920704e-05,17.75,271 days 21:41:18.087000,python,271.9036815625
18253,Shelia,34.0,4.517568825161051e-06,2.8333333333333335,63 days 11:34:26.154000,python,63.48224715277778
18255,Shelton,3.0,3.9860901398479863e-07,0.25,0 days 00:02:07.853000,python,0.0014797800925925926
18256,Shem,34.0,4.517568825161051e-06,2.8333333333333335,117 days 20:44:27.078000,python,117.86420229166667
18257,Shema,20.0,2.6573934265653244e-06,1.6666666666666667,128 days 22:18:11.702000,python,128.9293021064815
18258,Shemar,72.0,9.566616335635167e-06,6.0,38 days 07:09:38.727000,python,38.29836489583333
18259,Shenandoah,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:00:39.919000,python,0.00046202546296296296
18261,Shenghua,8.0,1.0629573706261297e-06,0.6666666666666666,123 days 12:12:50.402000,python,123.50891668981481
18262,Shengjie,4.0,5.314786853130648e-07,0.3333333333333333,4 days 23:18:31.988000,python,4.9712035648148145
18263,Shengli,8.0,1.0629573706261297e-06,0.6666666666666666,0 days 00:37:27.915000,python,0.02601753472222222
18264,Shengwei,5.0,6.643483566413311e-07,0.4166666666666667,169 days 00:02:25.943000,python,169.0016891550926
18265,Shep,4.0,5.314786853130648e-07,0.3333333333333333,0 days 00:01:53.221000,python,0.0013104282407407407
18266,Shephard,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:03:06.704000,python,0.002160925925925926
18267,Sheppard,10.0,1.3286967132826622e-06,0.8333333333333334,0 days 00:09:57.649000,python,0.006917233796296296
18268,Sher,322.0,4.2784034167701724e-05,26.833333333333332,38 days 21:12:39.553000,python,38.88379112268519
18269,Sheri,40.0,5.314786853130649e-06,3.3333333333333335,78 days 11:36:28.769000,python,78.48366630787037
18271,Sheriffo,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:03:59.051000,python,0.0027667939814814816
18272,Sherlin,5.0,6.643483566413311e-07,0.4166666666666667,82 days 10:12:15.593000,python,82.42518047453704
18273,Sherly,14.0,1.860175398595727e-06,1.1666666666666667,92 days 07:28:40.096000,python,92.31157518518519
18276,Sherwin,112.0,1.4881403188765817e-05,9.333333333333334,2 days 05:52:49.606000,python,2.245018587962963
18277,Sherwood,9.0,1.1958270419543959e-06,0.75,67 days 20:09:50.796000,python,67.84017125
18278,Sheryl,32.0,4.251829482504519e-06,2.6666666666666665,2 days 16:06:18.205000,python,2.6710440393518518
18279,Sheyli,9.0,1.1958270419543959e-06,0.75,61 days 18:59:44.272000,python,61.79148462962963
18280,Shi,238.0,3.162298177612736e-05,19.833333333333332,100 days 03:38:28.326000,python,100.15171673611111
18281,Shiah,3.0,3.9860901398479863e-07,0.25,51 days 03:33:06.678000,python,51.14799395833333
18282,Shianne,3.0,3.9860901398479863e-07,0.25,0 days 00:12:00.848000,python,0.008343148148148148
18283,Shifra,16.0,2.1259147412522594e-06,1.3333333333333333,1 days 04:56:48.262000,python,1.2061141435185185
18284,Shihao,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:00:14.417000,python,0.00016686342592592594
18285,Shijie,7.0,9.300876992978635e-07,0.5833333333333334,0 days 00:07:54.912000,python,0.005496666666666667
18286,Shila,28.0,3.720350797191454e-06,2.3333333333333335,123 days 21:52:18.569000,python,123.9113260300926
18287,Shilah,3.0,3.9860901398479863e-07,0.25,0 days 00:27:31.550000,python,0.019115162037037038
18288,Shimin,7.0,9.300876992978635e-07,0.5833333333333334,120 days 12:21:45.166000,python,120.51510608796296
18289,Shimon,92.0,1.2224009762200492e-05,7.666666666666667,114 days 16:57:46.758000,python,114.70679118055556
18290,Shine,10.0,1.3286967132826622e-06,0.8333333333333334,37 days 15:02:12.654000,python,37.62653534722222
18291,Shiphrah,59.0,7.839310608367706e-06,4.916666666666667,9 days 18:42:10,python,9.779282407407408
18293,Shira,4.0,5.314786853130648e-07,0.3333333333333333,75 days 22:41:25.347000,python,75.94543225694444
18294,Shirah,5.0,6.643483566413311e-07,0.4166666666666667,0 days 02:58:07.854000,python,0.12370201388888889
18296,Shirley,11.0,1.4615663846109284e-06,0.9166666666666666,211 days 23:27:52.280000,python,211.97768842592592
18297,Shivaansh,7.0,9.300876992978635e-07,0.5833333333333334,48 days 01:19:02.246000,python,48.05488710648148
18298,Shivaay,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:00:26.854000,python,0.0003108101851851852
18300,Shivan,44.0,5.8462655384437135e-06,3.6666666666666665,93 days 06:50:41.436000,python,93.28520180555556
18301,Shivani,8.0,1.0629573706261297e-06,0.6666666666666666,94 days 17:17:31.585000,python,94.72050445601852
18302,Shivansh,15.0,1.9930450699239932e-06,1.25,0 days 00:16:50.824000,python,0.011699351851851851
18303,Shivanshi,2.0,2.657393426565324e-07,0.16666666666666666,23 days 17:00:37.662000,python,23.70876923611111
18304,Shivanya,16.0,2.1259147412522594e-06,1.3333333333333333,35 days 22:01:16.349000,python,35.91755033564815
18305,Shiven,23.0,3.056002440550123e-06,1.9166666666666667,0 days 00:13:17.568000,python,0.009231111111111112
18306,Shivi,3.0,3.9860901398479863e-07,0.25,234 days 21:17:23.174000,python,234.88707377314816
18307,Shivya,13.0,1.7273057272674607e-06,1.0833333333333333,70 days 01:16:57.465000,python,70.05344288194445
18309,Shiyong,23.0,3.056002440550123e-06,1.9166666666666667,0 days 00:31:51.815000,python,0.022127488425925927
18310,Shiza,38.0,5.0490475104741166e-06,3.1666666666666665,0 days 00:23:28.411000,python,0.01630105324074074
18313,Shloka,108.0,1.4349924503452752e-05,9.0,140 days 08:06:46.702000,python,140.3380405324074
18314,Shloma,2.0,2.657393426565324e-07,0.16666666666666666,165 days 19:34:32.568000,python,165.81565472222223
18315,Shmaya,8.0,1.0629573706261297e-06,0.6666666666666666,0 days 03:57:56.275000,python,0.16523466435185186
18316,Shmiel,7.0,9.300876992978635e-07,0.5833333333333334,33 days 13:03:39.605000,python,33.5442083912037
18317,Shmuel,20.0,2.6573934265653244e-06,1.6666666666666667,3 days 10:07:30.153000,python,3.4218767708333333
18318,Shneur,34.0,4.517568825161051e-06,2.8333333333333335,99 days 15:20:19.147000,python,99.63911049768518
18319,Shoaib,63.0,8.370789293680771e-06,5.25,203 days 21:06:15.133000,python,203.87934181712964
18320,Sholom,7.0,9.300876992978635e-07,0.5833333333333334,15 days 14:27:54.495000,python,15.6027140625
18321,Shomari,10.0,1.3286967132826622e-06,0.8333333333333334,1 days 04:44:13.320000,python,1.1973763888888889
18322,Shon,4.0,5.314786853130648e-07,0.3333333333333333,0 days 00:04:13.871000,python,0.0029383217592592594
18323,Shooter,49.0,6.510613895085045e-06,4.083333333333333,130 days 22:31:35.033000,python,130.93859991898148
18324,Shota,2.0,2.657393426565324e-07,0.16666666666666666,49 days 22:44:00.407000,python,49.94722693287037
18325,Shraddha,5.0,6.643483566413311e-07,0.4166666666666667,0 days 00:08:29.975000,python,0.005902488425925926
18326,Shray,46.0,6.112004881100246e-06,3.8333333333333335,157 days 10:37:12.819000,python,157.44250947916666
18327,Shreeja,10.0,1.3286967132826622e-06,0.8333333333333334,44 days 23:47:29.505000,python,44.99131371527778
